PX,PY,cosP,sinP,dPX,dPY,dcosP,dsinP,P4,P5,P6
1.195116456921533,-1.2143961307910547,0.7014264247302159,-0.71274186820348,-0.15499779790025991,1.248987122445,0.2980210270480026,0.7459802666911569,0.68,0.0,0.07
1.040118659021273,0.03459099165394526,0.9994474517782185,0.03323839848767691,-1.110828064079739,-0.5699209490225545,-1.1303957380902498,-1.0246275987072184,0.53,0.0,1.04
-0.07070940505846596,-0.5353299573686092,-0.13094828631203137,-0.9913892002195416,0.16056020786600111,3.745394827737355,0.15892766675762185,1.9909977007185524,0.0,1.76,0.55
0.08985080280753517,3.210064870368746,0.027979380445590483,0.9996085004990108,1.9723309778976958,-4.672787313806213,0.7876698764621374,-1.5781552053603138,1.56,0.0,0.21
2.062181780705231,-1.4627224434374662,0.8156492569077278,-0.5785467048613029,-1.1252867314399055,1.7298834559861649,0.1460164439105529,0.8527712111872052,0.49,0.0,0.25
0.9368950492653255,0.26716101254869873,0.9616657008182807,0.2742245063259024,1.8980912339219507,-2.132328773071995,-0.12625473517471508,-0.8238503049220793,1.79,0.0,0.0
2.834986283187276,-1.8651677605232964,0.8354109656435657,-0.5496257985961769,-1.9708513216416375,3.0651034007359383,-0.25102549486054593,1.361101997592616,0.01,0.77,0.0
0.8641349615456387,1.199935640212642,0.5843854707830197,0.8114761989964391,-0.017190969397820832,-0.4911647401097139,0.18250521799432606,-0.16969845595247213,0.36,0.57,0.0
0.8469439921478179,0.7087709001029281,0.7668906887773458,0.641777743043967,-1.390390000641454,-2.576105518145071,-1.0463251834731826,-1.6019425013922841,1.41,0.0,1.67
-0.5434460084936361,-1.8673346180421428,-0.27943449469583675,-0.9601647583483172,1.5876157638452366,2.131775052117562,1.2488301781724584,1.205668340515449,0.56,0.23,0.0
1.0441697553516005,0.2644404340754191,0.9693956834766216,0.24550358216713167,1.4308949156210917,0.027351720237141885,0.023726578753780037,-0.12842167808981786,1.31,1.25,0.0
2.4750646709726922,0.291792154312561,0.9931222622304017,0.11708190407731381,1.1714513523106787,1.0656619015450766,-0.05595173531901032,0.23178971054420447,1.75,1.69,0.0
3.646516023283371,1.3574540558576376,0.9371705269113914,0.3488716146215183,-3.4973335040820306,-0.7345714458525427,-0.7042542155658581,0.6236251678457506,0.0,0.85,0.7
0.14918251920134037,0.6228826100050948,0.23291631134553326,0.9724967824672689,0.8607124504295064,-0.927804976060817,0.7243987013843121,-1.2615434333768687,0.85,0.0,0.39
